m,TagName,
"2023-08-01 00:00:00","c","794"
"2023-08-01 00:00:00","c#","3087"
"2023-08-01 00:00:00","c++","1515"
"2023-08-01 00:00:00","clojure","18"
"2023-08-01 00:00:00","cobol","8"
"2023-08-01 00:00:00","curl","89"
"2023-08-01 00:00:00","delphi","94"
"2023-08-01 00:00:00","fortran","36"
"2023-08-01 00:00:00","go","461"
"2023-08-01 00:00:00","groovy","68"
"2023-08-01 00:00:00","haskell","80"
"2023-08-01 00:00:00","java","3038"
"2023-08-01 00:00:00","javascript","5213"
"2023-08-01 00:00:00","julia","104"
"2023-08-01 00:00:00","kotlin","863"
"2023-08-01 00:00:00","matlab","93"
"2023-08-01 00:00:00","objective-c","36"
"2023-08-01 00:00:00","pascal","6"
"2023-08-01 00:00:00","perl","48"
"2023-08-01 00:00:00","php","1502"
"2023-08-01 00:00:00","prolog","15"
"2023-08-01 00:00:00","python","8218"
"2023-08-01 00:00:00","r","1992"
"2023-08-01 00:00:00","ruby","175"
"2023-08-01 00:00:00","rust","482"
"2023-08-01 00:00:00","scala","163"
"2023-08-01 00:00:00","sql","1232"
"2023-08-01 00:00:00","typescript","1822"
"2023-09-01 00:00:00","ada","8"
"2023-09-01 00:00:00","assembly","136"
"2023-09-01 00:00:00","awk","59"
"2023-09-01 00:00:00","bash","381"
"2023-09-01 00:00:00","basic","7"
"2023-09-01 00:00:00","c","821"
"2023-09-01 00:00:00","c#","2651"
"2023-09-01 00:00:00","c++","1379"
"2023-09-01 00:00:00","clojure","10"
"2023-09-01 00:00:00","cobol","9"
"2023-09-01 00:00:00","coffeescript","1"
"2023-09-01 00:00:00","curl","84"
"2023-09-01 00:00:00","delphi","98"
"2023-09-01 00:00:00","fortran","36"
"2023-09-01 00:00:00","go","397"
"2023-09-01 00:00:00","groovy","69"
"2023-09-01 00:00:00","haskell","50"
"2023-09-01 00:00:00","java","2673"
"2023-09-01 00:00:00","javascript","4482"
"2023-09-01 00:00:00","julia","85"
"2023-09-01 00:00:00","kotlin","782"
"2023-09-01 00:00:00","matlab","91"
"2023-09-01 00:00:00","objective-c","27"
"2023-09-01 00:00:00","pascal","2"
"2023-09-01 00:00:00","perl","58"
"2023-09-01 00:00:00","php","1386"
"2023-09-01 00:00:00","prolog","9"
"2023-09-01 00:00:00","python","6947"
"2023-09-01 00:00:00","r","1737"
"2023-09-01 00:00:00","ruby","165"
"2023-09-01 00:00:00","rust","362"
"2023-09-01 00:00:00","scala","97"
"2023-09-01 00:00:00","sql","1183"
"2023-09-01 00:00:00","typescript","1618"
"2023-10-01 00:00:00","ada","10"
"2023-10-01 00:00:00","assembly","160"
"2023-10-01 00:00:00","awk","52"
"2023-10-01 00:00:00","bash","320"
"2023-10-01 00:00:00","basic","2"
"2023-10-01 00:00:00","c","884"
"2023-10-01 00:00:00","c#","2620"
"2023-10-01 00:00:00","c++","1545"
"2023-10-01 00:00:00","clojure","10"
"2023-10-01 00:00:00","cobol","3"
"2023-10-01 00:00:00","curl","72"
"2023-10-01 00:00:00","delphi","143"
"2023-10-01 00:00:00","fortran","23"
"2023-10-01 00:00:00","go","394"
"2023-10-01 00:00:00","groovy","63"
"2023-10-01 00:00:00","haskell","62"
"2023-10-01 00:00:00","java","2652"
"2023-10-01 00:00:00","javascript","4153"
"2023-10-01 00:00:00","julia","69"
"2023-10-01 00:00:00","kotlin","739"
"2023-10-01 00:00:00","matlab","91"
"2023-10-01 00:00:00","objective-c","28"
"2023-10-01 00:00:00","pascal","5"
"2023-10-01 00:00:00","perl","52"
"2023-10-01 00:00:00","php","1213"
"2023-10-01 00:00:00","prolog","16"
"2023-10-01 00:00:00","python","7083"
"2023-10-01 00:00:00","r","1726"
"2023-10-01 00:00:00","ruby","164"
"2023-10-01 00:00:00","rust","407"
"2023-10-01 00:00:00","scala","159"
"2023-10-01 00:00:00","sql","1132"
"2023-10-01 00:00:00","typescript","1427"
"2023-11-01 00:00:00","ada","7"
"2023-11-01 00:00:00","assembly","157"
"2023-11-01 00:00:00","awk","60"
"2023-11-01 00:00:00","bash","269"
"2023-11-01 00:00:00","basic","1"
"2023-11-01 00:00:00","c","892"
"2023-11-01 00:00:00","c#","2624"
"2023-11-01 00:00:00","c++","1322"
"2023-11-01 00:00:00","clojure","12"
"2023-11-01 00:00:00","cobol","6"
"2023-11-01 00:00:00","coffeescript","1"
"2023-11-01 00:00:00","curl","67"
"2023-11-01 00:00:00","delphi","97"
"2023-11-01 00:00:00","fortran","23"
"2023-11-01 00:00:00","go","381"
"2023-11-01 00:00:00","groovy","46"
"2023-11-01 00:00:00","haskell","68"
"2023-11-01 00:00:00","java","2584"
"2023-11-01 00:00:00","javascript","3995"
"2023-11-01 00:00:00","julia","56"
"2023-11-01 00:00:00","kotlin","755"
"2023-11-01 00:00:00","matlab","82"
"2023-11-01 00:00:00","objective-c","36"
"2023-11-01 00:00:00","pascal","3"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","php","1187"
"2023-11-01 00:00:00","prolog","14"
"2023-11-01 00:00:00","python","6716"
"2023-11-01 00:00:00","r","1656"
"2023-11-01 00:00:00","ruby","132"
"2023-11-01 00:00:00","rust","392"
"2023-11-01 00:00:00","scala","98"
"2023-11-01 00:00:00","sql","1127"
"2023-11-01 00:00:00","typescript","1371"
"2023-12-01 00:00:00","ada","6"
"2023-12-01 00:00:00","assembly","167"
"2023-12-01 00:00:00","awk","32"
"2023-12-01 00:00:00","bash","225"
"2023-12-01 00:00:00","basic","2"
"2023-12-01 00:00:00","c","812"
"2023-12-01 00:00:00","c#","2250"
"2023-12-01 00:00:00","c++","1298"
"2023-12-01 00:00:00","clojure","9"
"2023-12-01 00:00:00","cobol","3"
"2023-12-01 00:00:00","coffeescript","1"
"2023-12-01 00:00:00","curl","46"
"2023-12-01 00:00:00","delphi","69"
"2023-12-01 00:00:00","fortran","29"
"2023-12-01 00:00:00","go","309"
"2023-12-01 00:00:00","groovy","46"
"2023-12-01 00:00:00","haskell","59"
"2023-12-01 00:00:00","java","2022"
"2023-12-01 00:00:00","javascript","3686"
"2023-12-01 00:00:00","julia","38"
"2023-12-01 00:00:00","kotlin","637"
"2023-12-01 00:00:00","matlab","68"
"2023-12-01 00:00:00","objective-c","36"
"2023-12-01 00:00:00","pascal","2"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","987"
"2023-12-01 00:00:00","prolog","15"
"2023-12-01 00:00:00","python","5572"
"2023-12-01 00:00:00","r","1341"
"2023-12-01 00:00:00","ruby","129"
"2023-12-01 00:00:00","rust","411"
"2023-12-01 00:00:00","scala","82"
"2023-12-01 00:00:00","sql","924"
"2023-12-01 00:00:00","typescript","1202"
"2024-01-01 00:00:00","ada","5"
"2024-01-01 00:00:00","assembly","163"
"2024-01-01 00:00:00","awk","32"
"2024-01-01 00:00:00","bash","227"
"2024-01-01 00:00:00","basic","2"
"2024-01-01 00:00:00","c","787"
"2024-01-01 00:00:00","c#","2296"
"2024-01-01 00:00:00","c++","1431"
"2024-01-01 00:00:00","clojure","8"
"2024-01-01 00:00:00","cobol","13"
"2024-01-01 00:00:00","curl","53"
"2024-01-01 00:00:00","delphi","84"
"2024-01-01 00:00:00","fortran","17"
"2024-01-01 00:00:00","go","313"
"2024-01-01 00:00:00","groovy","48"
"2024-01-01 00:00:00","haskell","68"
"2024-01-01 00:00:00","java","2237"
"2024-01-01 00:00:00","javascript","3993"
"2024-01-01 00:00:00","julia","40"
"2024-01-01 00:00:00","kotlin","651"
"2024-01-01 00:00:00","matlab","73"
"2024-01-01 00:00:00","objective-c","27"
"2024-01-01 00:00:00","pascal","2"
"2024-01-01 00:00:00","perl","33"
"2024-01-01 00:00:00","php","1130"
"2024-01-01 00:00:00","prolog","8"
"2024-01-01 00:00:00","python","6169"
"2024-01-01 00:00:00","r","1552"
"2024-01-01 00:00:00","ruby","148"
"2024-01-01 00:00:00","rust","424"
"2024-01-01 00:00:00","scala","102"
"2024-01-01 00:00:00","sql","1012"
"2024-01-01 00:00:00","typescript","1311"
"2024-02-01 00:00:00","ada","3"
"2024-02-01 00:00:00","assembly","120"
"2024-02-01 00:00:00","awk","47"
"2024-02-01 00:00:00","bash","286"
"2024-02-01 00:00:00","basic","2"
"2024-02-01 00:00:00","c","727"
"2024-02-01 00:00:00","c#","2294"
"2024-02-01 00:00:00","c++","1319"
"2024-02-01 00:00:00","clojure","7"
"2024-02-01 00:00:00","cobol","7"
"2024-02-01 00:00:00","coffeescript","2"
"2024-02-01 00:00:00","curl","52"
"2024-02-01 00:00:00","delphi","102"
"2024-02-01 00:00:00","fortran","37"
"2024-02-01 00:00:00","go","285"
"2024-02-01 00:00:00","groovy","53"
"2024-02-01 00:00:00","haskell","65"
"2024-02-01 00:00:00","java","2202"
"2024-02-01 00:00:00","javascript","3637"
"2024-02-01 00:00:00","julia","49"
"2024-02-01 00:00:00","kotlin","633"
"2024-02-01 00:00:00","matlab","76"
"2024-02-01 00:00:00","objective-c","30"
"2024-02-01 00:00:00","pascal","7"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1055"
"2024-02-01 00:00:00","prolog","8"
"2024-02-01 00:00:00","python","6157"
"2024-02-01 00:00:00","r","1541"
"2024-02-01 00:00:00","ruby","136"
"2024-02-01 00:00:00","rust","383"
"2024-02-01 00:00:00","scala","121"
"2024-02-01 00:00:00","sql","1048"
"2024-02-01 00:00:00","typescript","1264"
"2024-03-01 00:00:00","ada","7"
"2024-03-01 00:00:00","assembly","135"
"2024-03-01 00:00:00","awk","45"
"2024-03-01 00:00:00","bash","270"
"2024-03-01 00:00:00","basic","1"
"2024-03-01 00:00:00","c","692"
"2024-03-01 00:00:00","c#","2267"
"2024-03-01 00:00:00","c++","1244"
"2024-03-01 00:00:00","clojure","9"
"2024-03-01 00:00:00","cobol","9"
"2024-03-01 00:00:00","coffeescript","1"
"2024-03-01 00:00:00","curl","69"
"2024-03-01 00:00:00","delphi","92"
"2024-03-01 00:00:00","fortran","28"
"2024-03-01 00:00:00","go","302"
"2024-03-01 00:00:00","groovy","39"
"2024-03-01 00:00:00","haskell","58"
"2024-03-01 00:00:00","java","2259"
"2024-03-01 00:00:00","javascript","3683"
"2024-03-01 00:00:00","julia","22"
"2024-03-01 00:00:00","kotlin","604"
"2024-03-01 00:00:00","matlab","55"
"2024-03-01 00:00:00","objective-c","31"
"2024-03-01 00:00:00","pascal","7"
"2024-03-01 00:00:00","perl","47"
"2024-03-01 00:00:00","php","1141"
"2024-03-01 00:00:00","prolog","13"
"2024-03-01 00:00:00","python","5899"
"2024-03-01 00:00:00","r","1442"
"2024-03-01 00:00:00","ruby","121"
"2024-03-01 00:00:00","rust","423"
"2024-03-01 00:00:00","scala","105"
"2024-03-01 00:00:00","sql","910"
"2024-03-01 00:00:00","typescript","1259"
"2024-04-01 00:00:00","ada","3"
"2024-04-01 00:00:00","assembly","170"
"2024-04-01 00:00:00","awk","44"
"2024-04-01 00:00:00","bash","203"
"2024-04-01 00:00:00","basic","1"
"2024-04-01 00:00:00","c","675"
"2024-04-01 00:00:00","c#","2276"
"2024-04-01 00:00:00","c++","1197"
"2024-04-01 00:00:00","clojure","6"
"2024-04-01 00:00:00","cobol","12"
"2024-04-01 00:00:00","curl","42"
"2024-04-01 00:00:00","delphi","101"
"2024-04-01 00:00:00","fortran","23"
"2024-04-01 00:00:00","go","290"
"2024-04-01 00:00:00","groovy","47"
"2024-04-01 00:00:00","haskell","64"
"2024-04-01 00:00:00","java","2048"
"2024-04-01 00:00:00","javascript","3250"
"2024-04-01 00:00:00","julia","26"
"2024-04-01 00:00:00","kotlin","594"
"2024-04-01 00:00:00","matlab","81"
"2024-04-01 00:00:00","objective-c","33"
"2024-04-01 00:00:00","pascal","2"
"2024-04-01 00:00:00","perl","25"
"2024-04-01 00:00:00","php","982"
"2024-04-01 00:00:00","prolog","21"
"2024-04-01 00:00:00","python","5796"
"2024-04-01 00:00:00","r","1335"
"2024-04-01 00:00:00","ruby","109"
"2024-04-01 00:00:00","rust","383"
"2024-04-01 00:00:00","scala","100"
"2024-04-01 00:00:00","sql","897"
"2024-04-01 00:00:00","typescript","1153"
"2024-05-01 00:00:00","ada","3"
"2024-05-01 00:00:00","assembly","149"
"2024-05-01 00:00:00","awk","41"
"2024-05-01 00:00:00","bash","226"
"2024-05-01 00:00:00","basic","1"
"2024-05-01 00:00:00","c","613"
"2024-05-01 00:00:00","c#","2048"
"2024-05-01 00:00:00","c++","1303"
"2024-05-01 00:00:00","clojure","8"
"2024-05-01 00:00:00","cobol","5"
"2024-05-01 00:00:00","coffeescript","1"
"2024-05-01 00:00:00","curl","58"
"2024-05-01 00:00:00","delphi","88"
"2024-05-01 00:00:00","fortran","23"
"2024-05-01 00:00:00","go","253"
"2024-05-01 00:00:00","groovy","31"
"2024-05-01 00:00:00","haskell","57"
"2024-05-01 00:00:00","java","1804"
"2024-05-01 00:00:00","javascript","3104"
"2024-05-01 00:00:00","julia","48"
"2024-05-01 00:00:00","kotlin","558"
"2024-05-01 00:00:00","matlab","79"
"2024-05-01 00:00:00","objective-c","30"
"2024-05-01 00:00:00","pascal","2"
"2024-05-01 00:00:00","perl","38"
"2024-05-01 00:00:00","php","933"
"2024-05-01 00:00:00","prolog","8"
"2024-05-01 00:00:00","python","5466"
"2024-05-01 00:00:00","r","1184"
"2024-05-01 00:00:00","ruby","98"
"2024-05-01 00:00:00","rust","323"
"2024-05-01 00:00:00","scala","88"
"2024-05-01 00:00:00","sql","868"
"2024-05-01 00:00:00","typescript","1076"
"2024-06-01 00:00:00","ada","6"
"2024-06-01 00:00:00","assembly","83"
"2024-06-01 00:00:00","awk","20"
"2024-06-01 00:00:00","bash","160"
"2024-06-01 00:00:00","basic","1"
"2024-06-01 00:00:00","c","503"
"2024-06-01 00:00:00","c#","1668"
"2024-06-01 00:00:00","c++","987"
"2024-06-01 00:00:00","clojure","3"
"2024-06-01 00:00:00","cobol","3"
"2024-06-01 00:00:00","curl","40"
"2024-06-01 00:00:00","delphi","63"
"2024-06-01 00:00:00","fortran","27"
"2024-06-01 00:00:00","go","214"
"2024-06-01 00:00:00","groovy","35"
"2024-06-01 00:00:00","haskell","36"
"2024-06-01 00:00:00","java","1409"
"2024-06-01 00:00:00","javascript","2267"
"2024-06-01 00:00:00","julia","26"
"2024-06-01 00:00:00","kotlin","440"
"2024-06-01 00:00:00","matlab","59"
"2024-06-01 00:00:00","objective-c","25"
"2024-06-01 00:00:00","pascal","1"
"2024-06-01 00:00:00","perl","29"
"2024-06-01 00:00:00","php","781"
"2024-06-01 00:00:00","prolog","5"
"2024-06-01 00:00:00","python","4203"
"2024-06-01 00:00:00","r","957"
"2024-06-01 00:00:00","ruby","92"
"2024-06-01 00:00:00","rust","287"
"2024-06-01 00:00:00","scala","65"
"2024-06-01 00:00:00","sql","661"
"2024-06-01 00:00:00","typescript","887"
"2024-07-01 00:00:00","ada","4"
"2024-07-01 00:00:00","assembly","87"
"2024-07-01 00:00:00","awk","19"
"2024-07-01 00:00:00","bash","143"
"2024-07-01 00:00:00","basic","1"
"2024-07-01 00:00:00","c","526"
"2024-07-01 00:00:00","c#","1757"
"2024-07-01 00:00:00","c++","1029"
"2024-07-01 00:00:00","clojure","8"
"2024-07-01 00:00:00","cobol","5"
"2024-07-01 00:00:00","curl","35"
"2024-07-01 00:00:00","delphi","53"
"2024-07-01 00:00:00","fortran","23"
"2024-07-01 00:00:00","go","238"
"2024-07-01 00:00:00","groovy","44"
"2024-07-01 00:00:00","haskell","47"
"2024-07-01 00:00:00","java","1249"
"2024-07-01 00:00:00","javascript","2195"
"2024-07-01 00:00:00","julia","16"
"2024-07-01 00:00:00","kotlin","442"
"2024-07-01 00:00:00","matlab","52"
"2024-07-01 00:00:00","objective-c","20"
"2024-07-01 00:00:00","pascal","1"
"2024-07-01 00:00:00","perl","32"
"2024-07-01 00:00:00","php","708"
"2024-07-01 00:00:00","prolog","5"
"2024-07-01 00:00:00","python","4138"
"2024-07-01 00:00:00","r","925"
"2024-07-01 00:00:00","ruby","85"
"2024-07-01 00:00:00","rust","261"
"2024-07-01 00:00:00","scala","75"
"2024-07-01 00:00:00","sql","668"
"2024-07-01 00:00:00","typescript","912"
"2024-08-01 00:00:00","ada","3"
"2024-08-01 00:00:00","assembly","106"
"2024-08-01 00:00:00","awk","22"
"2024-08-01 00:00:00","bash","123"
"2024-08-01 00:00:00","basic","1"
"2024-08-01 00:00:00","c","461"
"2024-08-01 00:00:00","c#","1587"
"2024-08-01 00:00:00","c++","952"
"2024-08-01 00:00:00","clojure","8"
"2024-08-01 00:00:00","cobol","4"
"2024-08-01 00:00:00","curl","41"
"2024-08-01 00:00:00","delphi","72"
"2024-08-01 00:00:00","fortran","15"
"2024-08-01 00:00:00","go","190"
"2024-08-01 00:00:00","groovy","24"
"2024-08-01 00:00:00","haskell","27"
"2024-08-01 00:00:00","java","1015"
"2024-08-01 00:00:00","javascript","1973"
"2024-08-01 00:00:00","julia","15"
"2024-08-01 00:00:00","kotlin","440"
"2024-08-01 00:00:00","matlab","42"
"2024-08-01 00:00:00","objective-c","13"
"2024-08-01 00:00:00","pascal","1"
"2024-08-01 00:00:00","perl","41"
"2024-08-01 00:00:00","php","660"
"2024-08-01 00:00:00","prolog","4"
"2024-08-01 00:00:00","python","3632"
"2024-08-01 00:00:00","r","778"
"2024-08-01 00:00:00","ruby","98"
"2024-08-01 00:00:00","rust","196"
"2024-08-01 00:00:00","scala","58"
"2024-08-01 00:00:00","sql","580"
"2024-08-01 00:00:00","typescript","820"
"2024-09-01 00:00:00","ada","4"
"2024-09-01 00:00:00","assembly","84"
"2024-09-01 00:00:00","awk","15"
"2024-09-01 00:00:00","bash","148"
"2024-09-01 00:00:00","basic","1"
"2024-09-01 00:00:00","c","436"
"2024-09-01 00:00:00","c#","1507"
"2024-09-01 00:00:00","c++","958"
"2024-09-01 00:00:00","clojure","9"
"2024-09-01 00:00:00","cobol","2"
"2024-09-01 00:00:00","curl","41"
"2024-09-01 00:00:00","delphi","65"
"2024-09-01 00:00:00","fortran","17"
"2024-09-01 00:00:00","go","151"
"2024-09-01 00:00:00","groovy","34"
"2024-09-01 00:00:00","haskell","28"
"2024-09-01 00:00:00","java","1225"
"2024-09-01 00:00:00","javascript","2042"
"2024-09-01 00:00:00","julia","22"
"2024-09-01 00:00:00","kotlin","472"
"2024-09-01 00:00:00","matlab","57"
"2024-09-01 00:00:00","objective-c","35"
"2024-09-01 00:00:00","perl","26"
"2024-09-01 00:00:00","php","585"
"2024-09-01 00:00:00","prolog","6"
"2024-09-01 00:00:00","python","3503"
"2024-09-01 00:00:00","r","735"
"2024-09-01 00:00:00","ruby","77"
"2024-09-01 00:00:00","rust","246"
"2024-09-01 00:00:00","scala","58"
"2024-09-01 00:00:00","sql","567"
"2024-09-01 00:00:00","typescript","858"
"2024-10-01 00:00:00","ada","4"
"2024-10-01 00:00:00","assembly","88"
"2024-10-01 00:00:00","awk","19"
"2024-10-01 00:00:00","bash","140"
"2024-10-01 00:00:00","basic","5"
"2024-10-01 00:00:00","c","460"
"2024-10-01 00:00:00","c#","1565"
"2024-10-01 00:00:00","c++","904"
"2024-10-01 00:00:00","clojure","8"
"2024-10-01 00:00:00","cobol","3"
"2024-10-01 00:00:00","curl","44"
"2024-10-01 00:00:00","delphi","83"
"2024-10-01 00:00:00","fortran","18"
"2024-10-01 00:00:00","go","176"
"2024-10-01 00:00:00","groovy","37"
"2024-10-01 00:00:00","haskell","27"
"2024-10-01 00:00:00","java","1485"
"2024-10-01 00:00:00","javascript","1837"
"2024-10-01 00:00:00","julia","30"
"2024-10-01 00:00:00","kotlin","464"
"2024-10-01 00:00:00","matlab","54"
"2024-10-01 00:00:00","objective-c","24"
"2024-10-01 00:00:00","pascal","4"
"2024-10-01 00:00:00","perl","21"
"2024-10-01 00:00:00","php","636"
"2024-10-01 00:00:00","prolog","4"
"2024-10-01 00:00:00","python","3409"
"2024-10-01 00:00:00","r","778"
"2024-10-01 00:00:00","ruby","62"
"2024-10-01 00:00:00","rust","256"
"2024-10-01 00:00:00","scala","53"
"2024-10-01 00:00:00","sql","482"
"2024-10-01 00:00:00","typescript","794"
"2024-11-01 00:00:00","ada","3"
"2024-11-01 00:00:00","assembly","97"
"2024-11-01 00:00:00","awk","20"
"2024-11-01 00:00:00","bash","120"
"2024-11-01 00:00:00","basic","4"
"2024-11-01 00:00:00","c","397"
"2024-11-01 00:00:00","c#","1329"
"2024-11-01 00:00:00","c++","836"
"2024-11-01 00:00:00","clojure","7"
"2024-11-01 00:00:00","cobol","1"
"2024-11-01 00:00:00","curl","41"
"2024-11-01 00:00:00","delphi","56"
"2024-11-01 00:00:00","fortran","19"
"2024-11-01 00:00:00","go","121"
"2024-11-01 00:00:00","groovy","18"
"2024-11-01 00:00:00","haskell","36"
"2024-11-01 00:00:00","java","1236"
"2024-11-01 00:00:00","javascript","1601"
"2024-11-01 00:00:00","julia","22"
"2024-11-01 00:00:00","kotlin","426"
"2024-11-01 00:00:00","matlab","41"
"2024-11-01 00:00:00","objective-c","19"
"2024-11-01 00:00:00","perl","20"
"2024-11-01 00:00:00","php","531"
"2024-11-01 00:00:00","prolog","8"
"2024-11-01 00:00:00","python","3054"
"2024-11-01 00:00:00","r","696"
"2024-11-01 00:00:00","ruby","75"
"2024-11-01 00:00:00","rust","210"
"2024-11-01 00:00:00","scala","58"
"2024-11-01 00:00:00","sql","413"
"2024-11-01 00:00:00","typescript","736"
"2024-12-01 00:00:00","ada","5"
"2024-12-01 00:00:00","assembly","90"
"2024-12-01 00:00:00","awk","29"
"2024-12-01 00:00:00","bash","89"
"2024-12-01 00:00:00","basic","2"
"2024-12-01 00:00:00","c","325"
"2024-12-01 00:00:00","c#","1078"
"2024-12-01 00:00:00","c++","682"
"2024-12-01 00:00:00","clojure","7"
"2024-12-01 00:00:00","cobol","3"
"2024-12-01 00:00:00","coffeescript","1"
"2024-12-01 00:00:00","curl","20"
"2024-12-01 00:00:00","delphi","42"
"2024-12-01 00:00:00","fortran","6"
"2024-12-01 00:00:00","go","114"
"2024-12-01 00:00:00","groovy","29"
"2024-12-01 00:00:00","haskell","48"
"2024-12-01 00:00:00","java","1157"
"2024-12-01 00:00:00","javascript","1366"
"2024-12-01 00:00:00","julia","19"
"2024-12-01 00:00:00","kotlin","360"
"2024-12-01 00:00:00","matlab","34"
"2024-12-01 00:00:00","objective-c","20"
"2024-12-01 00:00:00","pascal","1"
"2024-12-01 00:00:00","perl","24"
"2024-12-01 00:00:00","php","422"
"2024-12-01 00:00:00","prolog","3"
"2024-12-01 00:00:00","python","2660"
"2024-12-01 00:00:00","r","548"
"2024-12-01 00:00:00","ruby","52"
"2024-12-01 00:00:00","rust","232"
"2024-12-01 00:00:00","scala","43"
"2024-12-01 00:00:00","sql","357"
"2024-12-01 00:00:00","typescript","626"
"2025-01-01 00:00:00","ada","2"
"2025-01-01 00:00:00","assembly","68"
"2025-01-01 00:00:00","awk","9"
"2025-01-01 00:00:00","bash","89"
"2025-01-01 00:00:00","basic","6"
"2025-01-01 00:00:00","c","320"
"2025-01-01 00:00:00","c#","1109"
"2025-01-01 00:00:00","c++","684"
"2025-01-01 00:00:00","clojure","6"
"2025-01-01 00:00:00","cobol","5"
"2025-01-01 00:00:00","curl","32"
"2025-01-01 00:00:00","delphi","56"
"2025-01-01 00:00:00","fortran","15"
"2025-01-01 00:00:00","go","132"
"2025-01-01 00:00:00","groovy","23"
"2025-01-01 00:00:00","haskell","31"
"2025-01-01 00:00:00","java","1130"
"2025-01-01 00:00:00","javascript","1386"
